iter	RMSE
2915	0.08056698983
2916	0.08055737786
2917	0.0805454627
2918	0.0805337785
2919	0.08052349129
2920	0.08051668347
2921	0.08049979112
2922	0.08049535092
2923	0.08048665619
2924	0.08047266436
2925	0.08045837826
2926	0.08044710099
2927	0.08043407521
2928	0.08042816823
2929	0.0804204618
2930	0.08041005917
2931	0.08040131918
2932	0.08039106747
2933	0.08037716376
2934	0.08036821896
2935	0.08035529278
2936	0.0803402313
2937	0.08033055935
2938	0.08031285096
2939	0.08030561209
2940	0.08029621354
2941	0.08028197201
2942	0.08026583875
2943	0.08025322344
2944	0.08023495852
2945	0.08021856927
2946	0.08020610086
2947	0.08019501516
2948	0.08018667758
2949	0.08017316514
2950	0.08015676931
2951	0.08014123041
2952	0.0801326613
2953	0.08012145779
2954	0.08011481101
2955	0.08010149424
2956	0.08008966107
2957	0.08007833519
2958	0.08006824966
2959	0.08005780091
2960	0.08004565694
2961	0.08003810918
2962	0.08002979682
2963	0.08002536952
2964	0.08001387157
2965	0.08000784389
2966	0.07999986094
2967	0.07998968967
2968	0.0799793334
2969	0.07997352968
2970	0.07996017576
2971	0.07994940501
2972	0.07994047722
2973	0.07993138756
2974	0.07992465755
2975	0.0799099392
2976	0.07989808648
2977	0.0798932076
2978	0.0798780986
2979	0.07986057436
2980	0.07985001775
2981	0.07983801949
2982	0.07982775311
2983	0.0798216951
2984	0.07981313837
2985	0.07980401312
2986	0.07979482623
2987	0.07978488286
2988	0.07977568628
2989	0.07976548498
2990	0.07975524771
2991	0.07974937064
2992	0.0797365257
2993	0.07972679034
2994	0.07971763352
2995	0.07970907404
2996	0.07970090288
2997	0.07968702004
2998	0.07967926969
2999	0.07966353162
3000	0.07965435622
3001	0.07963255898
3002	0.07961692422
3003	0.07960456672
3004	0.07959661749
3005	0.07958373596
3006	0.07957467581
3007	0.07956686861
3008	0.07955567957
3009	0.07954793486
3010	0.07953796398
3011	0.07952465289
3012	0.07951434437
3013	0.07950958289
3014	0.07949724305
3015	0.07948246091
3016	0.07947342035
3017	0.07945886105
3018	0.07944946976
3019	0.07943723649
3020	0.0794302338
3021	0.07942164916
3022	0.07941520153
3023	0.07940352173
3024	0.07939273144
3025	0.07938345274
3026	0.07937450604
3027	0.07936448067
3028	0.07935342059
3029	0.07934222614
3030	0.07932876264
3031	0.07931701425
3032	0.07930258516
3033	0.0792918822
3034	0.07928049969
3035	0.07926761376
3036	0.07925879793
3037	0.07924618198
3038	0.07923467446
3039	0.07922098543
3040	0.07921102771
3041	0.07919962867
3042	0.07919035325
3043	0.07917708379
3044	0.07916696344
3045	0.07915936836
3046	0.0791527444
3047	0.07913994404
3048	0.07912662066
3049	0.07912032686
3050	0.07911229548
3051	0.07910817141
3052	0.0790928621
3053	0.07908585383
3054	0.07907396075
3055	0.07906847966
3056	0.07905959074
3057	0.07905118891
3058	0.07903640888
3059	0.07902692973
3060	0.07901705987
3061	0.07900248333
3062	0.07898030548
3063	0.07897096178
3064	0.07895399031
3065	0.07894214687
3066	0.07893066932
3067	0.078918534
3068	0.07890764822
3069	0.07889892102
3070	0.07889449666
3071	0.0788862689
3072	0.07887716688
3073	0.07886410562
3074	0.07885768067
3075	0.07884824885
3076	0.07883941925
3077	0.07882797296
3078	0.07881932704
3079	0.0788105743
3080	0.07880128535
3081	0.07878722047
3082	0.07877758162
3083	0.07876616953
3084	0.07875471838
3085	0.07874228375
3086	0.07872920024
3087	0.07872305432
3088	0.07871422502
3089	0.07870547691
3090	0.07869413714
3091	0.07868366511
3092	0.07867355996
3093	0.07866469041
3094	0.0786496761
3095	0.07863671572
3096	0.07862724088
3097	0.07861831421
3098	0.07860557161
3099	0.07859636106
3100	0.07858049711
3101	0.07857141137
3102	0.07855661688
3103	0.07854760025
3104	0.07854339161
3105	0.07853567667
3106	0.07852719444
3107	0.0785143078
3108	0.0785056867
3109	0.07849534247
3110	0.07848825969
3111	0.07847800156
3112	0.07846974424
3113	0.07845733511
3114	0.07844640504
3115	0.07843773062
3116	0.07842989869
3117	0.07842126687
3118	0.07841438509
3119	0.07840299634
3120	0.0783942743
3121	0.07838395854
3122	0.07837212334
3123	0.07836288479
3124	0.07835231676
3125	0.07833968598
3126	0.07833018004
3127	0.07831835162
3128	0.07830957757
3129	0.07830020639
3130	0.07829116601
3131	0.07827647933
3132	0.07826873922
3133	0.078257594
3134	0.07824787058
3135	0.07823453427
3136	0.07822909745
3137	0.07821452247
3138	0.07820347215
3139	0.07819119447
3140	0.07817736962
3141	0.07816869379
3142	0.07815553084
3143	0.07814543237
3144	0.07814104782
3145	0.07813033666
3146	0.07812001221
3147	0.07810389891
3148	0.07809924015
3149	0.07808948375
3150	0.07808030302
3151	0.07806936273
3152	0.07806054281
3153	0.07804834642
3154	0.07804453407
3155	0.0780362904
3156	0.07802781257
3157	0.07801393872
3158	0.07800293073
3159	0.07799354892
3160	0.07798479445
3161	0.07797398196
3162	0.07796638372
3163	0.07795429023
3164	0.07794674734
3165	0.07794221444
3166	0.07793173795
3167	0.07792618066
3168	0.07791536335
3169	0.07790868031
3170	0.07790257605
3171	0.07788841577
3172	0.07788094341
3173	0.07787015664
3174	0.07786452048
3175	0.07785828535
3176	0.07784990826
3177	0.07783482999
3178	0.07782103832
3179	0.07781767838
3180	0.07781033092
3181	0.07780103857
3182	0.07779608368
3183	0.07778539166
3184	0.07777393592
3185	0.07776323779
3186	0.07775257179
3187	0.07774012107
3188	0.07773500732
3189	0.07772147756
3190	0.07771292627
3191	0.0776987729
3192	0.07768304781
3193	0.07767279508
3194	0.07766061234
3195	0.07765167071
3196	0.07764762841
3197	0.07763678909
3198	0.07762267115
3199	0.07761258524
3200	0.07760257754
3201	0.07759391331
3202	0.07758551283
3203	0.07757574292
3204	0.0775674119
3205	0.07755976315
3206	0.07755033863
3207	0.07754035039
3208	0.0775322706
3209	0.07752602546
3210	0.07752171346
3211	0.07751807695
3212	0.07750518817
3213	0.07749801519
3214	0.07748941624
3215	0.07747810513
3216	0.07747562169
3217	0.07746512824
3218	0.07745699062
3219	0.07745051851
3220	0.07744186342
3221	0.07743318703
3222	0.07742166881
3223	0.07741144219
3224	0.07739776274
3225	0.07738862449
3226	0.07737178028
3227	0.0773550568
3228	0.07734413877
3229	0.07733464155
3230	0.0773238331
3231	0.07731282601
3232	0.07730462961
3233	0.07729772059
3234	0.07728632213
3235	0.07728090883
3236	0.07727380504
3237	0.07726951724
3238	0.07725599894
3239	0.07724825272
3240	0.07723675219
3241	0.07722789381
3242	0.07721346929
3243	0.07719818466
3244	0.0771884721
3245	0.07717745843
3246	0.07716807481
3247	0.07716012116
3248	0.07715175862
3249	0.07713689285
3250	0.07712882416
3251	0.07711690089
3252	0.07711113936
3253	0.07710198126
3254	0.0770930051
3255	0.07708461551
3256	0.07707712386
3257	0.07706788382
3258	0.07705943475
3259	0.07704621455
3260	0.07703848159
3261	0.07702684311
3262	0.07701796341
3263	0.07700149064
3264	0.07699558327
3265	0.07698740447
3266	0.07697402208
3267	0.07695948465
3268	0.07695142584
3269	0.0769417856
3270	0.07693310226
3271	0.07692284549
3272	0.07691439453
3273	0.07691062125
3274	0.07689879435
3275	0.07689051405
3276	0.07687508172
3277	0.07687035069
3278	0.07686446185
3279	0.07685327165
3280	0.07684197968
3281	0.0768333088
3282	0.0768241254
3283	0.07681153282
3284	0.07680338491
3285	0.07679297162
3286	0.07678498855
3287	0.07677458139
3288	0.07677101039
3289	0.07675655356
3290	0.07674683534
3291	0.07673227902
3292	0.07672497824
3293	0.0767182952
3294	0.07671181493
3295	0.07669378707
3296	0.07668817225
3297	0.076678676
3298	0.07666791325
3299	0.07665174334
3300	0.07664440306
3301	0.07663492385
3302	0.0766244531
3303	0.0766116441
3304	0.07660340898
3305	0.07658864557
3306	0.07657756864
3307	0.07656720525
3308	0.07655782053
3309	0.07654669101
3310	0.07653628237
3311	0.07652686468
3312	0.07651860995
3313	0.07651077111
3314	0.07650317737
3315	0.07649575263
3316	0.07648585696
3317	0.07648157883
3318	0.07646772307
3319	0.0764552295
3320	0.07644145335
3321	0.07643016274
3322	0.07641905792
3323	0.07641053255
3324	0.07640169981
3325	0.07639339349
3326	0.07638514968
3327	0.07637641875
3328	0.07636050762
3329	0.07634851455
3330	0.07633920151
3331	0.07632604689
3332	0.07631782704
3333	0.07630951276
3334	0.07630175928
3335	0.0762922468
3336	0.07628225468
3337	0.07627191471
3338	0.07626168855
3339	0.0762530761
3340	0.07624151964
3341	0.07623421918
3342	0.07622405768
3343	0.07621189751
3344	0.07620305945
3345	0.07619545302
3346	0.07618470187
3347	0.07617401729
3348	0.07616561011
3349	0.07615770248
3350	0.07615009823
3351	0.07613438799
3352	0.07612646768
3353	0.07611766547
3354	0.07610447339
3355	0.07609416952
3356	0.07607859852
3357	0.07606974214
3358	0.07605908728
3359	0.07605544868
3360	0.07604654528
3361	0.07603885631
3362	0.07602709492
3363	0.07602261645
3364	0.07601399992
3365	0.07600313922
3366	0.07599767296
3367	0.07599058089
3368	0.07597848423
3369	0.07596977588
3370	0.07596067214
3371	0.07595064258
3372	0.07594373409
3373	0.07593186397
3374	0.07592283378
3375	0.07591071429
3376	0.07589656431
3377	0.07588829045
3378	0.07588001607
3379	0.07586998362
3380	0.07586396329
3381	0.07585239844
3382	0.07584686478
3383	0.07583379652
3384	0.07582582643
3385	0.0758163882
3386	0.07580635192
3387	0.07579744937
3388	0.0757936326
3389	0.07578250444
3390	0.07577406044
3391	0.07576959022
3392	0.07576089704
3393	0.07575096233
3394	0.0757473838
3395	0.07573613822
3396	0.07572590724
3397	0.07571922277
3398	0.0757071798
3399	0.0756976158
3400	0.07568533819
3401	0.07567561338
3402	0.07566075285
3403	0.07565439684
3404	0.07564576667
3405	0.07563300337
3406	0.07562378952
3407	0.07561290293
3408	0.07560009414
3409	0.0755891646
3410	0.07557468703
3411	0.07556496026
3412	0.07555451803
3413	0.07554188361
3414	0.07553816657
3415	0.07553108028
3416	0.07552176645
3417	0.07550887157
3418	0.07549952911
3419	0.07548435562
3420	0.07547581008
3421	0.07546843575
3422	0.07546404792
3423	0.07544972047
3424	0.07543922744
3425	0.07543087718
3426	0.07541982586
3427	0.07541190851
3428	0.07540355435
3429	0.07539508105
3430	0.07538544045
3431	0.07537838901
3432	0.07536827628
3433	0.0753526715
3434	0.07534434579
3435	0.0753352086
3436	0.07532441571
3437	0.07531163682
3438	0.07530351651
3439	0.07529503968
3440	0.0752851044
3441	0.07527732087
3442	0.07526474531
3443	0.07525479485
3444	0.07524720805
3445	0.07524032003
3446	0.07523362826
3447	0.07522402857
3448	0.07521379475
3449	0.07520701361
3450	0.07519980531
3451	0.07519364146
3452	0.07518775651
3453	0.0751827511
3454	0.07517639012
3455	0.07516592229
3456	0.07515810636
3457	0.07515023304
3458	0.07514288956
3459	0.07513379943
3460	0.07512454446
3461	0.0751156547
3462	0.0751051251
3463	0.07509575182
3464	0.07508949623
3465	0.07508331227
3466	0.07507637538
3467	0.07506639982
3468	0.07505791841
3469	0.07504107678
3470	0.0750360878
3471	0.07502812965
3472	0.0750177453
3473	0.07500653973
3474	0.07499158995
3475	0.07498485233
3476	0.07497490795
3477	0.07496753499
3478	0.0749575542
3479	0.074944221
3480	0.07493756371
3481	0.07493151744
3482	0.07492387081
3483	0.07491440253
3484	0.07490184466
3485	0.07489071345
3486	0.07488200167
3487	0.07487219682
3488	0.07485988484
3489	0.07485348436
3490	0.07484470035
3491	0.07484250218
3492	0.07483436624
3493	0.0748242153
3494	0.07481285789
3495	0.0748022442
3496	0.07479172294
3497	0.07478223078
3498	0.07477880673
3499	0.07476992523
3500	0.07476324827
3501	0.07475280483
3502	0.07474210795
3503	0.07473065818
3504	0.07471988354
3505	0.07471299985
3506	0.07470546877
3507	0.0746952393
3508	0.07468917453
3509	0.07467976641
3510	0.07467380693
3511	0.07466446867
3512	0.07465075381
3513	0.0746397686
3514	0.07463155393
3515	0.07462269239
3516	0.07461206134
3517	0.07460201535
3518	0.07459777103
3519	0.07458986808
3520	0.07457709823
3521	0.074563449
3522	0.07455284733
3523	0.07454573224
3524	0.07453820941
3525	0.07453126289
3526	0.07452273976
3527	0.07451584454
3528	0.07450596935
3529	0.07449188839
3530	0.07448846025
3531	0.07448050288
3532	0.07446597334
3533	0.07445868849
3534	0.07444880392
3535	0.07443727901
3536	0.0744236575
3537	0.07441137773
3538	0.07440145213
3539	0.07438918052
3540	0.07438099498
3541	0.07437045748
3542	0.07436212926
3543	0.07435816722
3544	0.07434768484
3545	0.07434091627
3546	0.07433221109
3547	0.07432543853
3548	0.0743092498
3549	0.07430538644
3550	0.07429774269
3551	0.07428557772
3552	0.07427864586
3553	0.07427170664
3554	0.07426430901
3555	0.07425356282
3556	0.07424619921
3557	0.0742401894
3558	0.07423418888
3559	0.07422477989
3560	0.07421317375
3561	0.07419989003
3562	0.0741899248
3563	0.074176255
3564	0.07417028993
3565	0.07416140272
3566	0.07415198565
3567	0.07414793219
3568	0.07414072325
3569	0.07413509503
3570	0.07412492811
3571	0.07412162617
3572	0.07411184324
3573	0.07410260425
3574	0.0740888674
3575	0.0740820308
3576	0.07406976536
3577	0.07406224021
3578	0.07404877872
3579	0.07404108486
3580	0.07403137578
3581	0.07402185913
3582	0.07401244344
3583	0.07400011436
3584	0.07399321039
3585	0.07398416505
3586	0.07397756838
3587	0.07397185428
3588	0.07396114796
3589	0.07395488615
3590	0.0739423253
3591	0.07393286951
3592	0.07391954634
3593	0.07390941182
3594	0.07389748954
3595	0.07388707692
3596	0.07387745519
3597	0.07387358652
3598	0.07386593489
3599	0.07385664609
3600	0.07384697079
3601	0.07383791177
3602	0.07382859518
3603	0.07381870432
3604	0.07381562788
3605	0.07381251024
3606	0.07380480756
3607	0.07379172546
3608	0.07378395308
3609	0.07377271507
3610	0.07376309517
3611	0.0737549253
3612	0.07374597984
3613	0.07373987248
3614	0.07372916926
3615	0.07372625307
3616	0.07371948087
3617	0.07371125415
3618	0.07370211098
3619	0.07369348114
3620	0.07368975192
3621	0.07368109741
3622	0.07367106694
3623	0.07366221509
3624	0.07365569637
3625	0.07364257796
3626	0.07363070908
3627	0.07362421294
3628	0.0736217609
3629	0.07361784975
3630	0.07361071529
3631	0.07360201872
3632	0.07358810077
3633	0.0735816555
3634	0.07357104636
3635	0.07356695793
3636	0.07356032315
3637	0.07355400478
3638	0.07354371988
3639	0.0735335008
3640	0.07352115873
3641	0.07351072096
3642	0.07350706157
3643	0.07349901443
3644	0.07349050929
3645	0.07348672245
3646	0.0734771207
3647	0.07346315644
3648	0.07345758522
3649	0.07345329662
3650	0.07344544137
3651	0.07343906442
3652	0.07342866189
3653	0.07341936326
3654	0.0734132421
3655	0.07340905674
3656	0.07340081502
3657	0.07339213849
3658	0.07338255732
3659	0.07337447273
3660	0.07336741564
3661	0.07336436653
3662	0.07335818992
3663	0.07335129595
3664	0.07334367347
3665	0.07333716949
3666	0.07333290292
3667	0.07332178186
3668	0.0733140496
3669	0.07330960902
3670	0.07329791411
3671	0.0732870325
3672	0.07328042808
3673	0.07327059477
3674	0.07326019155
3675	0.07324961245
3676	0.07324615785
3677	0.07323414332
3678	0.07323117954
3679	0.07322319348
3680	0.07321647458
3681	0.07320950672
3682	0.07319870724
3683	0.0731963891
3684	0.07318903847
3685	0.07317641071
3686	0.07316894961
3687	0.07315701467
3688	0.0731454748
3689	0.07313755603
3690	0.07312986919
3691	0.07312144566
3692	0.07311074596
3693	0.07310288261
3694	0.07309548129
3695	0.07309018124
3696	0.07308181943
3697	0.07307191719
3698	0.0730620051
3699	0.0730557839
3700	0.07304638042
3701	0.07303428613
3702	0.07302573817
3703	0.07302203469
3704	0.07301288891
3705	0.07300329344
3706	0.07299091639
3707	0.07298415934
3708	0.07297465955
3709	0.07296833047
3710	0.0729571957
3711	0.07294638487
3712	0.07293474756
3713	0.07292235726
3714	0.07291166988
3715	0.0729088645
3716	0.07289826198
3717	0.07289085721
3718	0.07288415673
3719	0.07287654137
3720	0.07287017975
3721	0.07285888997
3722	0.07285275511
3723	0.07284686763
3724	0.07283712376
3725	0.07283387324
3726	0.0728259332
3727	0.07281626439
3728	0.0728058371
3729	0.07279861879
3730	0.07278856167
3731	0.07278226685
3732	0.07277479172
3733	0.07276596069
3734	0.07276252939
3735	0.0727507721
3736	0.07274027468
3737	0.07273793808
3738	0.07272456496
3739	0.0727146701
3740	0.07271037857
3741	0.0727026992
3742	0.07269465006
3743	0.07268263641
3744	0.07267667228
3745	0.07266954812
3746	0.07266369382
3747	0.0726601485
3748	0.07265161187
3749	0.07264559288
3750	0.07263902808
3751	0.07262944745
3752	0.07262112329
3753	0.07261114135
3754	0.07260280577
3755	0.07259096559
3756	0.07258501702
3757	0.07257676495
3758	0.07256597701
3759	0.0725579028
3760	0.0725496979
3761	0.07254212875
3762	0.0725358572
3763	0.0725285819
3764	0.07251916906
3765	0.07250850514
3766	0.0725037041
3767	0.07249574866
3768	0.07248816204
3769	0.07248197007
3770	0.07247311455
3771	0.07246368964
3772	0.07245812473
3773	0.07244939465
3774	0.07243691443
3775	0.07242978781
3776	0.07242089045
3777	0.07241071542
3778	0.07240602123
3779	0.07239818669
3780	0.07239141231
3781	0.07238869878
3782	0.07238289679
3783	0.07237564283
3784	0.07236889039
3785	0.07235923243
3786	0.07235104925
3787	0.0723450289
3788	0.07233386646
3789	0.0723253513
3790	0.07231958751
3791	0.07231741084
3792	0.07231388457
3793	0.07230528377
3794	0.07229688481
3795	0.07228835815
3796	0.07228491227
3797	0.07227689838
3798	0.072269956
3799	0.07226220571
3800	0.07225055965
3801	0.07224310923
3802	0.07223072717
3803	0.07222331966
3804	0.07221343119
3805	0.07220356522
3806	0.07219572348
3807	0.07218345887
3808	0.07217813129
3809	0.07217601263
3810	0.07217356635
3811	0.07216531893
3812	0.07215916939
3813	0.07214847046
3814	0.07213860416
3815	0.07213426304
3816	0.07212619703
3817	0.07212026225
3818	0.07210998979
3819	0.07210431868
3820	0.0721013019
3821	0.07209239945
3822	0.07208379424
3823	0.07206984528
3824	0.07206393124
3825	0.0720563129
3826	0.0720444612
3827	0.07203404649
3828	0.07203004798
3829	0.0720201321
3830	0.07201148526
3831	0.07200263205
3832	0.07199818905
3833	0.07198965444
3834	0.0719848475
3835	0.07197813547
3836	0.07196768311
3837	0.07196031901
3838	0.07195167367
3839	0.07194320167
3840	0.07192943374
3841	0.07192222089
3842	0.0719147441
3843	0.07191095892
3844	0.07190380685
3845	0.07189526384
3846	0.07188785619
3847	0.07188014514
3848	0.0718754626
3849	0.07186790199
3850	0.07186110028
3851	0.0718519294
3852	0.07184301177
3853	0.0718370919
3854	0.07182852602
3855	0.0718177164
3856	0.07180896363
3857	0.07180200419
3858	0.07179446322
3859	0.07178900709
3860	0.07178510467
3861	0.07177528975
3862	0.07176929066
3863	0.07175922533
3864	0.07175345001
3865	0.07174747245
3866	0.07174180563
3867	0.07173438021
3868	0.07172839438
3869	0.0717202444
3870	0.07170990349
3871	0.07170080677
3872	0.07169357389
3873	0.07168378452
3874	0.07167792154
3875	0.07166776795
3876	0.07165919879
3877	0.0716536325
3878	0.07164148097
3879	0.07163449048
3880	0.07162551892
3881	0.07162293105
3882	0.07161953885
3883	0.07161015527
3884	0.07160393721
3885	0.07159717288
3886	0.07158943772
3887	0.07158272729
3888	0.0715787846
3889	0.07157025919
3890	0.07156157028
3891	0.07155211529
3892	0.07154141512
3893	0.07152958515
3894	0.07152152852
3895	0.07151439539
3896	0.07150694932
3897	0.07149388599
3898	0.07148658561
3899	0.07147810282
3900	0.07147260109
3901	0.07146032876
3902	0.07144751884
3903	0.07143835205
3904	0.07142856003
3905	0.07142470645
3906	0.07141949594
3907	0.07141562672
3908	0.07140903196
3909	0.07140413361
3910	0.07139735674
3911	0.07138794373
3912	0.07137999972
3913	0.07137279756
3914	0.07136845699
3915	0.0713591783
3916	0.07135496181
3917	0.07134608349
3918	0.07133900699
3919	0.07133207703
3920	0.07132461248
3921	0.07131182885
3922	0.07130629494
3923	0.07130339344
3924	0.07129750714
3925	0.0712927713
3926	0.07128730358
3927	0.07128000189
3928	0.07127617533
3929	0.07126701141
3930	0.07125997832
3931	0.07125512475
3932	0.07124632186
3933	0.07123829096
3934	0.07123261514
3935	0.07122698567
3936	0.07121776978
3937	0.07120992384
3938	0.07119882804
3939	0.07118780775
3940	0.07118118116
3941	0.07117827877
3942	0.07116992452
3943	0.07116120924
3944	0.07115171172
3945	0.07114592388
3946	0.07113677162
3947	0.07113022755
3948	0.07112106768
3949	0.07111098488
3950	0.07110280344
3951	0.07109544341
3952	0.07108627009
3953	0.07108204501
3954	0.07107662957
3955	0.07107240671
3956	0.07106684468
3957	0.07106049444
3958	0.07105485521
3959	0.07104435209
3960	0.07103600055
3961	0.07102907818
3962	0.07102138141
3963	0.07101094805
3964	0.07100756372
3965	0.0710029201
3966	0.07099405392
3967	0.07098719193
3968	0.07097885618
3969	0.07097559645
3970	0.07096834711
3971	0.07096526023
3972	0.07096065758
3973	0.0709520855
3974	0.07094529225
3975	0.0709377156
3976	0.07093432702
3977	0.07092558261
3978	0.07091942107
3979	0.07091274395
3980	0.07090277282
3981	0.07089129793
3982	0.07088299342
3983	0.07087206138
3984	0.07086323331
3985	0.07085877655
3986	0.07085555654
3987	0.07085008838
3988	0.07084435222
3989	0.07083330739
3990	0.07083043729
3991	0.07082380144
3992	0.07081298268
3993	0.07080667463
3994	0.07080108547
3995	0.07078854396
3996	0.07078361017
3997	0.07077729582
3998	0.0707686909
3999	0.07076232269
4000	0.07075607041
4001	0.07074690752
4002	0.07073673501
4003	0.07073110352
4004	0.07072424729
4005	0.07071795997
4006	0.07070739584
4007	0.07070213235
4008	0.07069596722
4009	0.07068951896
4010	0.07068617143
4011	0.07068176131
4012	0.07067056849
4013	0.07066006718
4014	0.0706536246
4015	0.07064943791
4016	0.070637806
4017	0.07062801625
4018	0.07061924014
4019	0.07061022219
4020	0.07059935829
4021	0.07059448714
4022	0.07058771108
4023	0.07057681213
4024	0.07057171235
4025	0.07056202421
4026	0.07055959175
4027	0.0705519961
4028	0.07054802382
4029	0.07053773099
4030	0.07053234449
4031	0.07052342943
4032	0.07051645355
4033	0.07051258487
4034	0.07050437551
4035	0.07049465416
4036	0.07048771771
4037	0.07047485189
4038	0.07046852622
4039	0.07045958015
4040	0.07044941815
4041	0.07044095597
4042	0.07043441083
4043	0.070430362
4044	0.07042153721
4045	0.07041622242
4046	0.07040836809
4047	0.07040314464
4048	0.07039565595
4049	0.07038762297
4050	0.07037932432
4051	0.07037092921
4052	0.07036453321
4053	0.07035158272
4054	0.07034667682
4055	0.0703394732
4056	0.07032936294
4057	0.07032569919
4058	0.07031672548
4059	0.07031416194
4060	0.07030799347
4061	0.0703002584
4062	0.07029154752
4063	0.07028923513
4064	0.07028380194
4065	0.07027324924
4066	0.07026489738
4067	0.07025779966
4068	0.07024937709
4069	0.0702374988
4070	0.07023179026
4071	0.07022619094
4072	0.0702156445
4073	0.07021054258
4074	0.07020782082
4075	0.07020232923
4076	0.07019633204
4077	0.07018532498
4078	0.07018154396
4079	0.070172808
4080	0.0701655383
4081	0.07015774488
4082	0.07014995991
4083	0.07014061898
4084	0.07013253179
4085	0.07012404384
4086	0.07012146509
4087	0.07011355058
4088	0.07010987859
4089	0.07010632852
4090	0.07010316174
4091	0.07009518553
4092	0.0700854362
4093	0.07007490186
4094	0.07006729804
4095	0.07006165104
4096	0.07005236877
4097	0.07004869002
4098	0.07004013602
4099	0.07003157386
4100	0.07002626952
4101	0.07001685605
4102	0.07000859708
4103	0.0699994682
4104	0.06999440724
4105	0.06998787149
4106	0.0699792416
4107	0.06997408746
4108	0.06996658764
4109	0.06995901693
4110	0.06995466935
4111	0.0699440407
4112	0.0699344405
4113	0.06992405386
4114	0.06991421604
4115	0.06990796862
4116	0.06989741626
4117	0.06988747755
4118	0.06988285771
4119	0.06987502856
4120	0.06986630584
4121	0.0698579158
4122	0.06985121066
4123	0.06984694356
4124	0.06984069567
4125	0.06982957846
4126	0.06981861227
4127	0.06981406996
4128	0.06981049091
4129	0.06980021337
4130	0.06979162097
4131	0.06978237544
4132	0.06977226536
4133	0.06976454876
4134	0.06975615522
4135	0.06974666489
4136	0.06974204701
4137	0.06973428655
4138	0.06972344203
4139	0.06971916161
4140	0.06971597878
4141	0.06971037853
4142	0.06970640756
4143	0.06969993155
4144	0.06968942172
4145	0.06967728245
4146	0.06966877783
4147	0.0696597841
4148	0.06965360706
4149	0.06964404476
4150	0.06963608296
4151	0.06962814871
4152	0.06961780997
4153	0.06961472677
4154	0.06960698447
4155	0.06959787444
4156	0.0695857312
4157	0.06957739004
4158	0.0695697823
4159	0.06956184061
4160	0.06955198941
4161	0.06954304897
4162	0.06953527647
4163	0.06952288012
4164	0.06951470614
4165	0.06950698918
4166	0.06949663803
4167	0.06948847393
4168	0.06947988295
4169	0.06947416558
4170	0.06946778764
4171	0.06945970835
4172	0.06945360089
4173	0.06944415762
4174	0.06943199197
4175	0.06942843224
4176	0.06942013711
4177	0.06941183594
4178	0.06940479007
4179	0.06939743766
4180	0.06938985664
4181	0.06938167229
4182	0.06937447131
4183	0.06936960822
4184	0.0693627866
4185	0.06935146459
4186	0.06934155275
4187	0.06933637022
4188	0.0693293304
4189	0.06931919368
4190	0.06930887225
4191	0.06930713006
4192	0.06930391753
4193	0.06929528882
4194	0.06928727961
4195	0.06927599415
4196	0.06927298909
4197	0.06926217033
4198	0.06925223104
4199	0.06924615429
4200	0.06924132878
4201	0.06923601939
4202	0.06922434667
4203	0.06921241083
4204	0.06920660931
4205	0.06919706865
4206	0.06919326278
4207	0.06918434231
4208	0.06917543898
4209	0.06916660412
4210	0.06916163801
4211	0.0691515405
4212	0.06914822724
4213	0.06914413404
4214	0.06913555085
4215	0.06912817099
4216	0.06911819359
4217	0.06910712022
4218	0.06909864325
4219	0.069090921
4220	0.06907987732
4221	0.06907046521
4222	0.06906377821
4223	0.06905682599
4224	0.06905232376
4225	0.06904279237
4226	0.06903759293
4227	0.06902910518
4228	0.06902184093
4229	0.06901964411
4230	0.06901721576
4231	0.0690123219
4232	0.06900467464
4233	0.06899768586
4234	0.06899135511
4235	0.0689825172
4236	0.06897427662
4237	0.06896342755
4238	0.06895713219
4239	0.06895182375
4240	0.06894030198
4241	0.06893272293
4242	0.06892599994
4243	0.06891559836
4244	0.06890656226
4245	0.06889817035
4246	0.06889102362
4247	0.068883034
4248	0.06887948756
4249	0.06886869961
4250	0.06886180119
4251	0.06885804698
4252	0.06884117541
4253	0.0688339112
4254	0.06882652075
4255	0.06882174988
4256	0.06881685302
4257	0.06881018006
4258	0.06879967667
4259	0.06879237918
4260	0.06878077147
4261	0.06877433258
4262	0.06876697789
4263	0.06876352064
4264	0.06875550853
4265	0.06874777743
4266	0.06874427749
4267	0.0687390262
4268	0.06873009723
4269	0.06872233284
4270	0.06871645635
4271	0.06871059242
4272	0.06870591241
4273	0.06869834584
4274	0.06869057698
4275	0.06868348806
4276	0.06867624894
4277	0.06866757292
4278	0.06865939979
4279	0.06865146812
4280	0.06864664562
4281	0.06863951446
4282	0.06863371264
4283	0.06862711858
4284	0.06861653368
4285	0.0686095668
4286	0.06860751352
4287	0.06859933679
4288	0.06858945046
4289	0.06857981964
4290	0.0685698197
4291	0.06856154872
4292	0.06855481159
4293	0.06854692709
4294	0.06854143162
4295	0.0685307629
4296	0.06852176197
4297	0.06851541556
4298	0.06850766968
4299	0.06849764176
4300	0.06848909392
4301	0.06847915759
4302	0.0684720115
4303	0.06846213027
4304	0.06845844793
4305	0.06845186744
4306	0.06844282191
4307	0.06843713502
4308	0.06843411422
4309	0.06842763563
4310	0.06842071435
4311	0.06841706456
4312	0.06841081183
4313	0.06840375366
4314	0.06840063487
